,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_max,Temperatures.temp_outlet,Temperatures.temp_mean,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
165.0,97.3,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.8,71.9,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,61.6,63.6,43.8,63.6,31500.0,,50.7042253521,71.81,71.78,71.77,71.76,71.75,71.74,71.73,71.72,71.71,71.71
166.0,97.2,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,61.6,63.6,43.8,63.6,31500.0,,50.7042253521,71.8,71.77,71.76,71.75,71.74,71.73,71.72,71.71,71.71,71.71
167.0,97.2,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.8,71.9,71.8,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1070.0,1050.0,660.0,2090.0,-3100.0,,61.6,63.6,43.8,63.6,21000.0,,50.4716981132,71.8,71.77,71.76,71.75,71.74,71.73,71.72,71.71,71.71,71.71
168.0,97.1,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.8,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1070.0,1050.0,660.0,2090.0,-3100.0,,61.5,63.6,43.8,63.6,21000.0,,50.4716981132,71.8,71.77,71.76,71.75,71.74,71.73,71.72,71.71,71.71,71.71
169.0,97.1,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.8,71.9,71.8,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-140.0,61.5,63.6,43.8,63.6,41600.0,-151.2,50.9433962264,71.8,71.77,71.76,71.75,71.74,71.73,71.72,71.71,71.71,71.71
170.0,97.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.7,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.8,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-203.0,61.5,63.6,43.8,63.6,41600.0,-219.24,50.9433962264,71.79,71.76,71.74,71.73,71.72,71.71,71.7,71.7,71.7,71.7
171.0,97.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.6,71.6,71.7,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.7,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.6,71.8,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.5,63.6,43.8,63.6,41600.0,-220.32,50.9433962264,71.79,71.76,71.74,71.73,71.72,71.71,71.7,71.7,71.7,71.7
172.0,97.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.6,71.6,71.7,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.9,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.7,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.8,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.0,72.0,71.9,71.9,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.5,63.6,43.7,63.6,41600.0,-220.32,50.9433962264,71.79,71.76,71.74,71.73,71.72,71.71,71.7,71.7,71.7,71.7
173.0,97.0,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.6,71.7,71.7,71.6,71.6,71.7,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.8,71.9,71.9,71.8,72.0,71.8,71.7,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.8,71.8,71.9,71.9,71.9,71.9,71.7,72.1,72.0,72.0,71.9,71.9,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.5,63.6,43.7,63.6,41600.0,-220.32,50.9433962264,71.79,71.76,71.74,71.73,71.72,71.71,71.7,71.7,71.7,71.7
174.0,97.0,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.8,71.9,71.9,71.8,72.0,71.8,71.7,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.8,71.8,71.9,71.9,71.9,71.9,71.7,72.1,72.0,72.0,71.9,71.9,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.4,63.5,43.7,63.6,41600.0,-220.32,50.9433962264,71.79,71.76,71.74,71.73,71.72,71.71,71.7,71.7,71.7,71.7
175.0,96.9,71.7,71.7,71.7,71.7,71.6,71.7,71.6,71.7,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.8,72.0,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.6,71.8,71.8,71.9,71.9,71.9,71.9,71.7,72.1,72.0,71.9,71.9,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.4,63.5,43.7,63.6,41600.0,-220.32,50.9433962264,71.77,71.74,71.72,71.71,71.7,71.7,71.7,71.7,71.7,71.7
176.0,96.9,71.7,71.7,71.7,71.7,71.6,71.7,71.6,71.6,71.6,71.6,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,71.7,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.8,71.9,71.8,71.9,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.6,71.8,71.7,71.9,71.9,71.9,71.9,71.7,72.1,72.0,71.9,71.9,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.4,63.5,43.7,63.6,41600.0,-220.32,50.9433962264,71.76,71.74,71.72,71.71,71.7,71.7,71.7,71.7,71.7,71.69
177.0,96.9,71.6,71.7,71.6,71.7,71.6,71.7,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.8,71.7,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.9,72.0,71.7,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.7,71.6,71.6,71.8,71.7,71.9,71.9,71.9,71.8,71.7,72.1,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.4,63.5,43.7,63.6,41600.0,-220.32,50.9433962264,71.76,71.74,71.72,71.71,71.7,71.7,71.7,71.69,71.69,71.68
178.0,96.9,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.9,72.0,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.7,71.6,71.6,71.8,71.7,71.9,71.9,71.9,71.8,71.7,72.1,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-204.0,61.4,63.5,43.7,63.6,41600.0,-220.32,50.9433962264,71.76,71.74,71.72,71.71,71.7,71.7,71.7,71.69,71.68,71.67
179.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.9,72.0,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.7,71.7,71.8,71.7,71.7,71.7,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.7,71.6,71.6,71.8,71.7,71.9,71.9,71.9,71.8,71.7,72.1,72.0,71.9,71.8,71.8,982.0,1090.0,1040.0,660.0,2090.0,-3100.0,,61.4,63.5,43.6,63.6,52000.0,,51.1737089202,71.76,71.74,71.72,71.71,71.7,71.69,71.68,71.67,71.66,71.65
180.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.8,71.7,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.9,72.0,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.7,71.7,71.7,71.7,71.7,71.6,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.8,71.7,71.9,71.9,71.9,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-40.9,61.4,63.5,43.6,63.6,41600.0,-44.172,50.9433962264,71.74,71.72,71.7,71.69,71.69,71.68,71.67,71.66,71.65,71.65
181.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.6,71.6,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.9,72.0,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.8,71.7,71.9,71.9,71.9,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-145.0,61.3,63.5,43.6,63.6,41600.0,-156.6,50.9433962264,71.74,71.72,71.7,71.69,71.69,71.68,71.67,71.66,71.65,71.65
182.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.6,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.9,72.0,71.6,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.7,71.9,71.7,71.7,71.7,71.7,71.6,71.6,71.7,71.7,71.8,71.7,71.8,71.7,71.8,71.8,71.8,71.8,71.6,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.7,71.7,71.9,71.8,71.8,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-123.0,61.3,63.5,43.6,63.6,41600.0,-132.84,50.9433962264,71.71,71.68,71.66,71.65,71.64,71.63,71.62,71.61,71.61,71.61
183.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.6,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.9,72.0,71.6,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.6,71.6,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.9,71.7,71.6,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.8,71.7,71.8,71.7,71.8,71.7,71.6,71.6,71.6,71.6,71.7,71.6,71.6,71.6,71.7,71.7,71.9,71.8,71.8,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-124.0,61.3,63.5,43.6,63.6,41600.0,-133.92,50.9433962264,71.69,71.66,71.65,71.64,71.63,71.62,71.61,71.61,71.61,71.61
184.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.6,71.5,71.5,71.6,71.6,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.9,72.0,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.8,71.8,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.9,71.7,71.6,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.7,71.6,71.6,71.6,71.5,71.7,71.6,71.6,71.6,71.7,71.7,71.9,71.8,71.8,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-124.0,61.3,63.5,43.6,63.6,41600.0,-133.92,50.9433962264,71.69,71.66,71.64,71.63,71.62,71.61,71.6,71.6,71.6,71.6
185.0,96.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.6,71.6,71.5,71.5,71.6,71.5,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.9,71.7,71.6,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.5,71.5,71.6,71.6,71.6,71.6,71.7,71.7,71.9,71.8,71.8,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-124.0,61.3,63.5,43.6,63.6,41600.0,-133.92,50.9433962264,71.69,71.66,71.64,71.63,71.62,71.61,71.6,71.6,71.6,71.6
186.0,96.8,71.6,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.5,71.6,71.6,71.5,71.5,71.6,71.5,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.8,71.7,71.7,71.8,71.8,71.7,71.8,71.8,71.7,71.9,71.7,71.6,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.6,71.6,71.5,71.5,71.6,71.6,71.6,71.6,71.7,71.7,71.9,71.8,71.8,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-124.0,61.3,63.5,43.6,63.6,41600.0,-133.92,50.9433962264,71.69,71.66,71.64,71.63,71.62,71.61,71.6,71.6,71.6,71.6
187.0,96.8,71.6,71.6,71.6,71.6,71.6,71.6,71.5,71.6,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.5,71.5,71.6,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.9,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.7,71.8,71.8,71.7,71.9,71.7,71.6,71.7,71.7,71.6,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.5,71.5,71.5,71.5,71.6,71.6,71.6,71.6,71.7,71.7,71.9,71.8,71.8,71.8,71.6,72.0,72.0,71.9,71.8,71.8,982.0,1080.0,1040.0,660.0,2090.0,-3100.0,-124.0,61.2,63.5,43.5,63.6,41600.0,-133.92,50.9433962264,71.69,71.66,71.64,71.63,71.62,71.61,71.6,71.6,71.6,71.6
